"student_ID","avg_rate","b3C9s","g7R2j","k4W1c","m3D1v","r8S3g","s8Y2f","t5V9e","y9W5d","avg_time_consume"
"05e6d9723ab3cde0841d",0.141869337148307,5.15021459227468,8.15450643776824,2.71816881258941,22.1745350500715,11.444921316166,3.14735336194564,14.1630901287554,33.0472103004292,16.2517882689557
"061db2c91f94c612f2d4",0.736666666666667,12,16,4,22.6666666666667,9.33333333333333,2.66666666666667,6.66666666666667,26.6666666666667,4.50666666666667
"06309f4c8785254f4c13",0.511627906976744,3.48837209302326,10.4651162790698,1.16279069767442,16.2790697674419,29.0697674418605,1.16279069767442,19.7674418604651,18.6046511627907,3.82558139534884
"06aff3e28c5db152f506",0.499013806706114,9.46745562130178,14.792899408284,5.91715976331361,17.1597633136095,17.7514792899408,1.18343195266272,14.2011834319527,19.5266272189349,4.5680473372781
"071685b292483b04e836",0.555555555555556,3.03030303030303,8.08080808080808,3.03030303030303,14.1414141414141,25.2525252525253,3.03030303030303,19.1919191919192,24.2424242424242,3.5959595959596
"074d7f43de7264306775",0.196236559139785,1.20967741935484,7.25806451612903,0.403225806451613,25.8064516129032,43.5483870967742,0.806451612903226,13.3064516129032,7.66129032258065,3.28629032258065
"077d5c82c9ee5019220f",0.444761904761905,2.85714285714286,6.28571428571429,8.57142857142857,10.2857142857143,24.5714285714286,1.71428571428571,14.8571428571429,30.8571428571429,4.36
"07e3362d20ff4337671b",0.534313725490196,2.20588235294118,11.7647058823529,1.47058823529412,30.8823529411765,22.7941176470588,0.735294117647059,19.1176470588235,11.0294117647059,4.01470588235294
"091554ffa26fc9b17c36",0.664912280701754,3.1578947368421,8.42105263157895,1.05263157894737,33.6842105263158,10.5263157894737,1.05263157894737,6.31578947368421,35.7894736842105,13.1894736842105
"09400a9b50b6c96c5510",0.434188034188034,6.15384615384615,28.2051282051282,1.02564102564103,19.4871794871795,21.025641025641,0.512820512820513,10.2564102564103,13.3333333333333,24.0564102564102
"098b2c66cbc1ed736e14",0.485294117647059,9.15032679738562,21.5686274509804,1.30718954248366,20.9150326797386,10.4575163398693,2.61437908496732,14.3790849673203,19.6078431372549,3.36601307189543
"0999173c045ee29a0b44",0.408280922431866,5.0314465408805,14.4654088050314,1.88679245283019,29.559748427673,20.7547169811321,1.88679245283019,10.6918238993711,15.7232704402516,7.40880503144654
"09dfa3f18e48917f0242",0.175,0.789473684210526,8.94736842105263,0.263157894736842,16.0526315789474,45.2631578947368,0.263157894736842,23.1578947368421,5.26315789473684,3.72631578947368
"09e4bfadd7e012c37c7c",0.44927536231884,4.96894409937888,7.45341614906832,0.62111801242236,28.5714285714286,6.83229813664596,3.72670807453416,21.7391304347826,26.0869565217391,13.9875776397515
"0a7f1a73361654329281",0.359154929577465,2.8169014084507,6.33802816901408,0.704225352112676,29.5774647887324,21.830985915493,2.8169014084507,10.5633802816901,25.3521126760563,19.1338028169014
"0a8736f6520cea837d94",0.208566108007449,1.11731843575419,5.58659217877095,3.07262569832402,30.1675977653631,7.26256983240224,4.18994413407821,28.7709497206704,19.8324022346369,3.77932960893855
"0b02f701b1179f9f74f9",0.306776556776557,1.64835164835165,15.9340659340659,0.54945054945055,16.4835164835165,24.1758241758242,1.0989010989011,18.1318681318681,21.978021978022,7.25274725274726
"0b16d35f1f39a063708a",0.201888162672476,2.61437908496732,13.2897603485839,2.17864923747277,32.244008714597,12.2004357298475,3.7037037037037,14.8148148148148,18.9542483660131,24.9978213507625
"0b28c0a454678b75eefb",0.732269503546099,3.19148936170213,7.4468085106383,3.19148936170213,35.1063829787234,12.7659574468085,1.06382978723404,10.6382978723404,26.5957446808511,4.18085106382979
"0b307ee95b41e222f204",0.407590759075907,11.3861386138614,10.8910891089109,0.495049504950495,19.3069306930693,16.3366336633663,0.99009900990099,13.8613861386139,26.7326732673267,14.2574257425743
"0b828e1ae026c57b34dd",0.595,6,18,2,31,10,4,7,22,24.65
"0b8bea274b24847526b7",0.344444444444444,2.22222222222222,12.5925925925926,0.740740740740741,13.3333333333333,48.1481481481481,0.740740740740741,10.3703703703704,11.8518518518519,3.92592592592593
"0bb8692f43a372e8d967",0.477541371158392,3.54609929078014,7.80141843971631,5.67375886524823,30.4964539007092,19.8581560283688,0.709219858156028,6.38297872340426,25.531914893617,10.6737588652482
"0c57caf5358d30408034",0.285303776683087,5.91133004926108,20.1970443349754,0.492610837438424,26.6009852216749,22.6600985221675,1.97044334975369,6.89655172413793,15.2709359605911,3.48768472906404
"0c670262b3941d307600",0.304659498207885,2.68817204301075,13.4408602150538,3.2258064516129,24.1935483870968,19.8924731182796,1.61290322580645,10.2150537634409,24.7311827956989,3.70967741935484
"0c81ca27b7d931b6ff6e",0.229428172942817,5.43933054393306,2.09205020920502,0.418410041841004,44.7698744769874,30.5439330543933,0.836820083682008,8.78661087866109,7.11297071129707,3.48535564853556
"0d260d8fac2289c8ed9e",0.280361757105943,5.81395348837209,19.3798449612403,1.16279069767442,19.7674418604651,14.7286821705426,2.71317829457364,11.2403100775194,25.1937984496124,8.93023255813953
"0d4a3518a188f6888380",0.841269841269841,4.76190476190476,7.93650793650794,1.58730158730159,31.7460317460317,14.2857142857143,1.58730158730159,17.4603174603175,20.6349206349206,5.26984126984127
"0dapvs3h4h3h1ahmt2o8",0.348069105691057,3.65853658536585,11.5853658536585,1.21951219512195,25,18.2926829268293,2.4390243902439,12.1951219512195,25.609756097561,13.7682926829268
"0df40593e76a840fd64b",0.160110420979986,1.24223602484472,6.62525879917184,0.41407867494824,31.2629399585921,22.9813664596273,0.20703933747412,12.008281573499,25.2587991718427,3.92339544513458
"0e062d9fa22dc8e3bca2",0.65952380952381,18.5714285714286,20,2.14285714285714,17.8571428571429,7.85714285714286,0.714285714285714,4.28571428571429,28.5714285714286,4.3
"0e804947f4cdc2721046",0.406441717791411,3.68098159509202,20.8588957055215,0.613496932515337,23.3128834355828,12.2699386503067,2.45398773006135,11.6564417177914,25.1533742331288,6.91411042944786
"0eb6eec8b4bee8ab6a44",0.311918063314711,3.35195530726257,10.0558659217877,0.558659217877095,19.5530726256983,26.2569832402235,2.23463687150838,22.3463687150838,15.6424581005587,4.33519553072626
"0ef8b2c9e039eaace596",0.429663608562691,5.5045871559633,28.8990825688073,8.25688073394496,11.0091743119266,8.71559633027523,1.8348623853211,11.4678899082569,24.3119266055046,14.2798165137615
"0f160cd19890b97092b9",0.5078125,7.8125,12.5,3.125,16.40625,21.09375,1.5625,17.1875,20.3125,3.75
"0f8bd9e33125347965a1",0.21285140562249,1.20481927710843,3.6144578313253,4.41767068273092,18.8755020080321,38.5542168674699,6.02409638554217,6.82730923694779,20.4819277108434,3.29317269076305
"0fc996fff93c00ca5ced",0.116003787878787,0.852272727272727,3.83522727272727,1.42045454545455,25.4261363636364,51.2784090909091,0.710227272727273,7.52840909090909,8.94886363636364,3.82386363636364
"0gfiioqi5g8djhh1wzol",0.341002044989775,6.74846625766871,10.4294478527607,0,25.1533742331288,30.0613496932515,2.45398773006135,9.8159509202454,15.3374233128834,3.68711656441718
"0i1e50rz4mkhee97xvpo",0.317307692307692,6.41025641025641,12.1794871794872,0.641025641025641,26.2820512820513,14.7435897435897,2.56410256410256,13.4615384615385,23.7179487179487,14.6666666666667
"0lgtv09uoh3ova8sjbze",0.289893617021277,3.72340425531915,6.91489361702128,0.531914893617021,23.4042553191489,17.0212765957447,3.19148936170213,19.1489361702128,26.063829787234,6.52659574468085
"0m2kzubx9r60wyrsjj7j",0.300200803212851,6.02409638554217,11.4457831325301,1.80722891566265,27.710843373494,19.2771084337349,1.80722891566265,14.4578313253012,17.4698795180723,11.4036144578313
"0m8o7nuv982vnv3328qw",0.413625304136253,7.2992700729927,14.5985401459854,1.45985401459854,19.7080291970803,14.5985401459854,0.72992700729927,14.5985401459854,27.007299270073,9.95620437956204
"0maggb1hf886m5u6p2vr",0.286486486486486,7.02702702702703,13.5135135135135,2.16216216216216,26.4864864864865,13.5135135135135,1.08108108108108,15.6756756756757,20.5405405405405,3.61621621621622
"0qamadarf6xhm9pm2jta",0.326839826839827,4.54545454545455,10.3896103896104,3.8961038961039,20.1298701298701,25.974025974026,3.24675324675325,7.14285714285714,24.6753246753247,7.5909090909091
"0sgnvj4zfg3xjjb9fl6h",0.334429824561404,5.92105263157895,17.1052631578947,1.31578947368421,27.6315789473684,13.8157894736842,1.31578947368421,13.1578947368421,19.7368421052632,5.04605263157895
"0txd5enpfmbrth46w74b",0.28,7.33333333333333,10.6666666666667,0,26,22.6666666666667,2,14,17.3333333333333,4.57333333333333
"0z4mockl76xn8mhdaehw",0.263351749539595,9.39226519337017,8.28729281767956,1.65745856353591,21.5469613259669,13.2596685082873,5.52486187845304,11.6022099447514,28.7292817679558,4.35911602209945
"1096bd470d3ddff1ec1c",0.271892655367232,1.27118644067797,5.93220338983051,0.423728813559322,6.35593220338983,45.7627118644068,0.847457627118644,17.7966101694915,21.6101694915254,3.3728813559322
"10de703c06bf9d873d68",0.379464285714286,3.125,4.46428571428571,0.892857142857143,27.6785714285714,41.9642857142857,1.78571428571429,7.14285714285714,12.9464285714286,4.31696428571429
"10qi28ikwz4c4v22b06i",0.397205588822355,4.79041916167665,16.1676646706587,2.39520958083832,18.562874251497,13.1736526946108,1.19760479041916,11.377245508982,32.3353293413174,11.5748502994012
"10xnkvdetxarrkdhx4i9",0.346236559139785,5.80645161290323,10.9677419354839,2.58064516129032,27.0967741935484,10.9677419354839,4.51612903225806,12.9032258064516,25.1612903225806,11.6903225806452
"117ee98c7f916c88ddbb",0.316728167281673,2.2140221402214,7.38007380073801,0.738007380073801,16.9741697416974,14.0221402214022,13.2841328413284,16.2361623616236,29.1512915129151,16.5092250922509
"119b36a5797d5ce69625",0.326515151515152,2.27272727272727,12.7272727272727,2.72727272727273,19.0909090909091,17.7272727272727,3.18181818181818,14.0909090909091,28.1818181818182,7.89545454545456
"11dae4659d30031a10dd",0.333333333333333,2.58620689655172,8.18965517241379,0.431034482758621,28.0172413793103,7.75862068965517,1.29310344827586,28.0172413793103,23.7068965517241,3.46120689655173
"1202c731c612353ceef0",0.204789833822092,1.46627565982405,8.21114369501466,4.98533724340176,37.8299120234604,4.69208211143695,2.93255131964809,16.1290322580645,23.7536656891496,3.63929618768328
"1224ceafb61456a033d0",0.314814814814815,4.76190476190476,20.1058201058201,0.529100529100529,25.3968253968254,19.5767195767196,1.58730158730159,11.6402116402116,16.4021164021164,5.60846560846561
"12s3yomv0kltozc1qxc4",0.38752276867031,8.7431693989071,13.1147540983607,0.546448087431694,29.5081967213115,14.7540983606557,2.18579234972678,11.4754098360656,19.672131147541,15.8469945355191
"1329b6cf41debecda787",0.67948717948718,27.3504273504274,11.965811965812,0.854700854700855,15.3846153846154,5.98290598290598,0.854700854700855,6.83760683760684,30.7692307692308,3.25641025641026
"132c90d4a027a4477ad0",0.306451612903226,7.09677419354839,6.45161290322581,0.645161290322581,15.4838709677419,30.9677419354839,4.51612903225806,21.9354838709677,12.9032258064516,6.2258064516129
"1367d35cf39783effa7a",0.36036036036036,0,0,0,21.6216216216216,8.10810810810811,0,70.2702702702703,0,3.63513513513514
"139429592a9c23c08b71",0.37593984962406,2.25563909774436,12.0300751879699,1.50375939849624,17.2932330827068,26.3157894736842,5.26315789473684,18.0451127819549,17.2932330827068,3.64661654135338
"1397545fbe9882e5cd42",0.365612648221344,6.32411067193676,13.0434782608696,0.790513833992095,33.596837944664,10.6719367588933,2.76679841897233,6.71936758893281,26.0869565217391,3.73122529644269
"13de1d3a55477a0c0329",0.335616438356164,4.10958904109589,13.013698630137,2.05479452054794,44.5205479452055,6.84931506849315,1.36986301369863,7.53424657534247,20.5479452054795,3.5
"13f8b8305f6c25c21921",0.183520599250936,2.99625468164794,11.0486891385768,3.93258426966292,20.5992509363296,23.7827715355805,0.374531835205993,15.9176029962547,21.3483146067416,16.2752808988764
"13nq2h723zixyhir01lf",0.331588132635253,4.18848167539267,12.565445026178,0.523560209424084,25.130890052356,16.7539267015707,2.09424083769634,18.3246073298429,20.4188481675393,16.6858638743456
"148o63s7q5aitfxmmtrg",0.433993399339934,7.42574257425743,13.3663366336634,0.99009900990099,28.2178217821782,13.8613861386139,2.47524752475248,13.8613861386139,19.8019801980198,11.7376237623762
"151cd83784ab9007e8d8",0.23960880195599,10.7579462102689,15.158924205379,0.244498777506112,21.2713936430318,14.6699266503667,7.8239608801956,6.35696821515892,23.7163814180929,70.4180929095355
"152a0c17daaaa4e65e14",0.404984423676013,1.4018691588785,7.47663551401869,9.81308411214953,11.214953271028,10.2803738317757,5.14018691588785,15.8878504672897,38.785046728972,3.82242990654206
"1552f58e2818ce7fa863",0.257142857142857,4.08163265306122,13.469387755102,2.44897959183673,17.9591836734694,24.0816326530612,1.22448979591837,17.1428571428571,19.5918367346939,14.0775510204082
"15ab118362ecbbd03b52",0.518390804597701,2.06896551724138,11.0344827586207,4.82758620689655,23.448275862069,8.96551724137931,0.689655172413793,24.1379310344828,24.8275862068966,3.86206896551724
"1629f353a742f6a73251",0.476027397260274,6.16438356164384,13.013698630137,1.36986301369863,31.5068493150685,14.3835616438356,2.05479452054794,8.9041095890411,22.6027397260274,3.11643835616439
"166cb02ac436c9d3662f",0.120420420420421,0.720720720720721,14.5945945945946,0.18018018018018,10.0900900900901,50.6306306306306,0.36036036036036,19.2792792792793,4.14414414414414,2.92252252252252
"16c505069c1e5c2bece5",0.808457711442786,4.47761194029851,23.8805970149254,2.98507462686567,19.4029850746269,8.95522388059701,1.49253731343284,16.4179104477612,22.3880597014925,28.2238805970149
"16d68f70cf5e52d0b34a",0.294765840220386,6.61157024793388,4.13223140495868,0.826446280991736,22.7272727272727,22.7272727272727,2.47933884297521,15.2892561983471,25.2066115702479,7.72314049586777
"170a695a2717bcd9b74b",0.207441386340469,1.8348623853211,5.81039755351682,5.19877675840979,22.0183486238532,14.9847094801223,1.22324159021407,26.2996941896024,22.6299694189602,4.26911314984709
"17656005bd4086137ab7",0.315384615384615,1.53846153846154,2.56410256410256,2.05128205128205,13.3333333333333,44.6153846153846,1.02564102564103,13.8461538461538,21.025641025641,3.47692307692308
"17dda5f588bed077c742",0.450733752620545,2.83018867924528,8.49056603773585,0.628930817610063,25.4716981132075,24.2138364779874,0.628930817610063,11.3207547169811,26.4150943396226,10.3710691823899
"17e429460d5fda251953",0.166666666666667,2.73684210526316,14.7368421052632,3.36842105263158,17.2631578947368,14.3157894736842,4.8421052631579,12.4210526315789,30.3157894736842,3.60631578947369
"17f2d0e73044110cdea5",0.378600823045268,7.40740740740741,16.6666666666667,0.617283950617284,24.6913580246914,14.1975308641975,0.617283950617284,8.02469135802469,27.7777777777778,6.65432098765432
"18654732ca312afc173f",0.446596244131455,4.22535211267606,10.9154929577465,0.352112676056338,11.2676056338028,9.50704225352113,12.6760563380282,13.0281690140845,38.0281690140845,4.39084507042253
"1883af270e36a7580332",0.369822485207101,1.77514792899408,2.9585798816568,1.18343195266272,21.8934911242604,31.9526627218935,1.18343195266272,27.2189349112426,11.8343195266272,4.2189349112426
"18cdd44af62c6935e7a0",0.409796893667861,3.9426523297491,13.9784946236559,1.4336917562724,31.8996415770609,12.5448028673835,2.5089605734767,12.1863799283154,21.505376344086,3.75627240143369
"1974349ec27d7d67bf08",0.282608695652174,6.88405797101449,9.05797101449275,1.44927536231884,21.0144927536232,25.7246376811594,2.53623188405797,6.15942028985507,27.1739130434783,6.83695652173914
"19793e7e55b68c8dd776",0.433583959899749,9.02255639097744,15.7894736842105,1.50375939849624,17.2932330827068,7.5187969924812,0.75187969924812,25.5639097744361,22.5563909774436,5.36090225563909
"19buea1jycypffshcw38",0.318089430894309,7.92682926829268,15.8536585365854,0,27.4390243902439,9.75609756097561,2.4390243902439,11.5853658536585,25,14.6219512195122
"19fb3075dd2798538c9d",0.541218637992831,5.3763440860215,9.67741935483871,3.2258064516129,23.6559139784946,10.752688172043,3.2258064516129,9.67741935483871,34.4086021505376,4.70967741935484
"19rc4zj7sw4ms0996992",0.313352826510721,5.26315789473684,9.94152046783626,2.33918128654971,28.6549707602339,21.0526315789474,0.584795321637427,11.6959064327485,20.4678362573099,3.81286549707602
"1afepx549ssnar1m9acp",0.233140655105973,4.6242774566474,13.2947976878613,0.578034682080925,26.0115606936416,17.3410404624277,0.578034682080925,15.606936416185,21.9653179190751,9.08670520231213
"1b0baf552d2cd47ee10b",0.647619047619048,4.28571428571429,11.4285714285714,1.42857142857143,31.4285714285714,20,1.42857142857143,14.2857142857143,15.7142857142857,4.38571428571429
"1b25734414fcc7466153",0.2497591522158,13.8728323699422,20.2312138728324,2.89017341040462,16.4739884393064,12.4277456647399,1.44508670520231,15.3179190751445,17.3410404624277,3.80346820809249
"1b36a3223f9dd94a211f",0.373249299719888,2.94117647058824,13.4453781512605,0.840336134453782,18.9075630252101,21.8487394957983,1.68067226890756,21.4285714285714,18.9075630252101,19.3067226890756
"1bd9bb053a3ac1bba507",0.674917491749175,3.96039603960396,4.95049504950495,0.99009900990099,35.6435643564356,28.7128712871287,0.99009900990099,10.8910891089109,13.8613861386139,3.71287128712871
"1c2aef3af32f6323a31d",0.464516129032258,2.58064516129032,7.09677419354839,1.29032258064516,22.5806451612903,35.4838709677419,1.29032258064516,15.4838709677419,14.1935483870968,3.27096774193548
"1ca19e51244cdd3f09ff",0.570216049382716,6.48148148148148,14.8148148148148,0.925925925925926,25.9259259259259,9.25925925925926,3.7037037037037,5.55555555555556,33.3333333333333,16.3148148148148
"1cfe33c5b178a0c2367f",0.451058201058201,3.17460317460317,15.8730158730159,0.793650793650794,31.7460317460317,16.6666666666667,0.793650793650794,20.6349206349206,10.3174603174603,14.5238095238095
"1d50eac067378042684b",0.259032634032634,2.44755244755245,5.59440559440559,3.84615384615385,26.5734265734266,13.6363636363636,1.74825174825175,17.4825174825175,28.6713286713287,4.15734265734266
"1d7229e0f5f825007870",0.438976377952756,8.66141732283465,14.1732283464567,2.36220472440945,16.5354330708661,23.6220472440945,3.1496062992126,13.3858267716535,18.1102362204724,13.0708661417323
"1e25b47eaef62694a236",0.457055214723927,1.84049079754601,6.74846625766871,0.613496932515337,15.3374233128834,41.7177914110429,0.613496932515337,26.3803680981595,6.74846625766871,2.85889570552147
"1eekhswi2ckx4uw0j1c9",0.339285714285714,6.54761904761905,13.6904761904762,2.38095238095238,21.4285714285714,9.52380952380952,3.57142857142857,13.6904761904762,29.1666666666667,9.125
"1f4oscu6io8xlog2157e",0.39247311827957,6.45161290322581,14.8387096774194,1.93548387096774,20.6451612903226,18.7096774193548,3.87096774193548,12.9032258064516,20.6451612903226,11.9096774193548
"1f56b6bda24efafcf3a4",0.37094682230869,1.16731517509728,1.94552529182879,4.66926070038911,23.7354085603113,12.0622568093385,4.28015564202335,10.8949416342412,41.2451361867704,7.06614785992218
"1f67cb2e7affbb00b6c8",0.244252873563218,6.1576354679803,11.576354679803,3.69458128078818,21.1822660098522,12.0689655172414,1.23152709359606,14.5320197044335,29.5566502463054,10.9605911330049
"1fa4f2361b8a03040292",0.298929663608563,10.0917431192661,15.1376146788991,0.91743119266055,22.4770642201835,10.0917431192661,8.71559633027523,5.5045871559633,27.0642201834862,5.00917431192661
"1fc5b87acdfc2a8b580c",0.441780821917808,2.05479452054794,13.6986301369863,1.36986301369863,25.3424657534247,8.9041095890411,0.684931506849315,16.4383561643836,31.5068493150685,4.13698630136986
"1feef8b4129f5bf21e67",0.526845637583893,10.0671140939597,24.8322147651007,0.671140939597315,21.4765100671141,10.738255033557,1.34228187919463,15.4362416107383,15.4362416107383,29.0536912751678
"1hrtipd0awjpggdje5e2",0.311918063314711,3.35195530726257,15.0837988826816,2.79329608938547,25.6983240223464,20.1117318435754,2.79329608938547,12.8491620111732,17.3184357541899,3.79888268156425
"1hues7esy9erdsses6m0",0.260536398467433,8.04597701149425,10.3448275862069,3.44827586206897,27.0114942528736,14.9425287356322,1.72413793103448,10.3448275862069,24.1379310344828,17.4712643678161
"1kvfwfp2hr5hjxjxzjqd",0.341269841269841,2.97619047619048,12.5,2.38095238095238,24.4047619047619,20.2380952380952,1.78571428571429,14.8809523809524,20.8333333333333,3.8452380952381
"1mp9yiw6rkrr3846047g",0.310154525386313,7.94701986754967,13.9072847682119,1.32450331125828,22.5165562913907,13.9072847682119,2.64900662251656,17.8807947019868,19.8675496688742,3.8476821192053
"1n42senfkcjopw1zh39l",0.218279569892473,4.51612903225806,12.258064516129,0.645161290322581,22.5806451612903,23.8709677419355,1.93548387096774,12.9032258064516,21.2903225806452,12.3806451612903
"1nebcwra7a0fduy8c1fa",0.236190476190476,2.28571428571429,13.7142857142857,3.42857142857143,28,17.1428571428571,2.85714285714286,12,20.5714285714286,4.09714285714286
"1nyzl7s790ta4c8r1l9g",0.368263473053892,10.1796407185629,11.9760479041916,0.598802395209581,31.1377245508982,15.5688622754491,1.19760479041916,12.5748502994012,16.7664670658683,15.7664670658683
"1otvyki9oso9bg6ob16u",0.291198501872659,3.37078651685393,10.6741573033708,2.24719101123596,24.1573033707865,18.5393258426966,1.68539325842697,17.4157303370787,21.9101123595506,4.51685393258427
"1t6e0wa99fijxi3ssnzk",0.438888888888889,9.33333333333333,20.6666666666667,2,24.6666666666667,11.3333333333333,0.666666666666667,9.33333333333333,22,17.68
"1vb2vsoy23nr0monflhx",0.32712215320911,4.96894409937888,13.0434782608696,3.72670807453416,23.6024844720497,6.83229813664596,3.1055900621118,16.7701863354037,27.9503105590062,14.5776397515528
"2007f4965d2aa6064a25",0.445,8.5,15,0.5,33,6,0.5,10.5,26,11.725
"204a7d6db340a3c18ca7",0.82010582010582,4.76190476190476,9.52380952380952,1.58730158730159,20.6349206349206,19.047619047619,1.58730158730159,11.1111111111111,31.7460317460317,4.11111111111111
"204fdbe885269686a392",0.329566854990584,1.69491525423729,3.38983050847458,0.564971751412429,39.5480225988701,25.4237288135593,0.564971751412429,14.6892655367232,14.1242937853107,5.15819209039548
"20f97b68982d1b2f5c73",0.169590643274854,0.87719298245614,14.9122807017544,2.33918128654971,16.6666666666667,46.7836257309941,0.292397660818713,9.94152046783626,8.18713450292398,3.3625730994152
"211ed39c57c6e6cdefbf",0.290123456790123,4.76190476190476,15.8730158730159,0.529100529100529,14.2857142857143,35.4497354497354,2.11640211640212,8.99470899470899,17.989417989418,3.40740740740741
"2150588a5903d9a77b79",0.347457627118644,7.20338983050847,4.23728813559322,2.54237288135593,29.6610169491525,12.2881355932203,1.27118644067797,21.6101694915254,21.1864406779661,30.2669491525424
"217c87d59a4372c4f3fc",0.243396226415094,13.2075471698113,7.16981132075472,0.754716981132076,33.5849056603774,20,1.13207547169811,10.9433962264151,13.2075471698113,3.66037735849057
"219jkfkejubvu4dvuv13",0.336898395721925,4.81283422459893,14.9732620320856,1.60427807486631,27.807486631016,16.0427807486631,1.06951871657754,14.4385026737968,19.2513368983957,14.7112299465241
"21e23771e52cb5291b19",0.179039301310044,2.83842794759825,7.86026200873363,1.09170305676856,18.5589519650655,29.4759825327511,0.436681222707424,24.0174672489083,15.7205240174673,7.96943231441048
"21fc5674d24be8e9da89",0.758333333333333,6.66666666666667,8.33333333333333,1.66666666666667,25,20,3.33333333333333,13.3333333333333,21.6666666666667,3.31666666666667
"222d5ee50487a2b8601b",0.410331384015594,1.75438596491228,4.67836257309941,1.16959064327485,32.7485380116959,22.2222222222222,4.67836257309941,7.60233918128655,25.1461988304094,3.49122807017544
"22ae866c664a147f9971",0.540540540540541,6.30630630630631,16.2162162162162,0.900900900900901,36.9369369369369,6.30630630630631,0.900900900900901,7.20720720720721,25.2252252252252,4.26126126126126
